text,id
sesuai deskripsi pesan bahan lembut nyaman pakai sesuai harga,1
bahan bagus tebal spertinya cepet longgar halus breathable panjang kirim super cepat jual sangat komunikatif smoga barang awet puas belanja toko thanks,1
oke sih bahan enak buat pakai tebal tipis perfect buat ketebelan tipis,1
bahan adem tebal pas jahit rapi lngganan beli d sini selalu repeat order recomended seeller,1
kirim cepat barang lumayan,1
bahan adem warna cantik tebal pas jahit rapi,1
barang bagus sesuai kualitas harga proses respon lambat mesti ingat dulu,1
produk bgs packing bgs kirim cpt,1
produk sesuai gambar,1
kirim cepat barang bagus ukur maksimal seperti jadi muat,1
bahan enak gerah pakai,1
beli buat ibu muat ukur besar waktu komplain cacat seller cepet respon ganti baru terimakasih,1
puas banget kaos kaki bagus,1
warna cantik bahan adem tebal pas jahit rapi keren banget si harga jangkau kualitas oke layan okee,1
warna sesuai karet bagi belakang spy kaos kaki mudah lepas,1
sesuai pesan trmksi,1
warna kaoskaki sesuai pesan,1
packing rapi proses kirim cepat,1
bagus strap seller krmnya cepat,1
kualitas bagus sesuai etalase kirim cepat banget thank you,1
beli sekian kali sini,1
bgs cepat respon pengirimanny,1
puas banget,1
barang sesuai gambar deskripsi tali pendek,1
nyata kecil cocok buat anak anak kl buat dewasa kepala besar terlalu nyekek warna bagus sesuai pesan,1
ckup bagus terimakasih,1
wah alhamdulillah aman bubble wrap tebal banget suka sama model lihat mevvah banget juara seller,1
bagus bngt cmn klau dpercepat kirim kak kali,1
alhamdulillah sabuk keren cepet nyampenya baru kemaren sore pesan,1
barang sesui sana,1
barang sesuai tawar bagus,1
enak pakai jahit rapi,1
bahan adem jahit rapi terawang enak pakai,1
bahan bagus bagi jahit mudah lepas,1
ukur sesuai ringan pakai warna bagus,1
berapa kali beli daster sini selalu puas thanks yaa,1
ringan pakai ukur sesuai bahan serap terawang sih in mah sesuai harga,1
brg smpai aman peking rapi kualitas bahan sesuai harga,1
barang selamat jumlah pas motif bener bener random jadi pas dijadiin bingkis bahan tipis bagus,1
harga barang bagus bnget sesuai harga warna cepet pudar sekali cuci langsung ubah,1
kualitas bahan bagus jahit rapi warna cantik model celana cantik nyaman pakai bahan serap keringat ukur sesuai terawang bahan adem bahan lembut udh punya warna navy dark grey ken warna bagus pake banget,1
barang terima baik packing rapi sesuai deskripsi jahit kurang rapi bagi kaki tp no probs,1
nyaman pakai jam bagus banget warna cantik produk sesuai foto,1
jam bagus banget produk sesuai foto nyaman pakai,1
bagus hrg segitu cuman trnyata kecil aku kira gede,1
sepatu enteng sol empuk nyaman pakai ukur sesuai desain sporty proses pesan cepat warna cantik packaging aman,1
ukur lebih kecil umum sisa,1
layan ramah fast respon cuma packing kok mohon maaf kerdus lecek lecek gitu kurang rapih overall oke trims,1
desain cantik potong rapi,1
kualitas produk bagus desain cantik warna cantik,1
karat sedikit bagi resletingnya sama jaitan sedikit kurang rapih bagi dlm overall bagus sih,1
sesuai pesan cuma tempat kartu kurang lebar,1
potong rapi ukur sesuai warna cantik bahan adem produk kualitas produk sesuai foto,1
mantab berkwalitaswarnanya cantik potong rapi ukur sesuai bahan adem produk kualitas produk sesuai foto,1
ukur sesuai bahan adem produk sesuai foto,1
beli beda warna tp sama sis kirim warna sama lanjur dipack sama sis ganti ovo lho padahal terima barang tanggung jawab sekali celana sesuai deskripsi,1
terima packingnya rapi bahan lembut enak dipake kurir selalu ramah mkshpotongannya rapi,1
ukur besar kecil lumayan harga segitu makasih,1
ukur sesuai bahan adem produk sesuai foto warna cantik,1
produk sesuai foto,1
kualitas produk bagus jahit rapi potong rapi desain cantik,1
kualitas produk bagus jahit rapi desain cantik cm kurang kl isi banyak kartu jd sesak hehe,1
terimakasih banyak kak kirim cepatt,1
desain cantik warna cantik kualitas produk bagus,1
barang udh sampe suka banget sama dompet bahan jga bagus moga aweeettt bagus bgt kualitas produk bagus desain cantik warna cantik jahit rapi bahan lembut,1
jahit rapi potong rapi warna cantik,1
barang sesuai gambar paking rapih,1
ukur sesuai terawang bahan serap keringat jahit rapi warna bagus,1
adem bahan,1
trimaksih daster grtisan toped jdi perlu komplain nmnya grtisan datang emang sesuai sih sma gambar bagus bahan tebel trnyata nerawang ringan pakai terawang ukur sesuai warna bagus bahan serap keringat jahit rapi,1
asli bagus bgt,1
bagus bangett makasii dpt hadiah dr tokpedddddtidak terawang ukur sesuai ringan pakai warna bagus bahan serap keringat jahit rapi,1
paket cepat bagus danrapih trimakasih bagus ukur sesuai jahit rapi,1
lumayan bagus bahan a cpt jga proses kirim a,1
barang bagus meski panas,1
bahan serap keringat ringan pakai,1
murah bagus maaf telat baru kuota baju jemur ringan pakai jahit rapi ukur sesuai warna bagus bahan serap keringat terawang,1
bagus sangat cepat barang daster bal adem pakai barang sesuai ingin terimakasih tokopedia,1
sesuai foto sampai lebih cepat jadwal,1
ringan pakai jahit rapi warna bagus,1
jahit rapi warna bagus,1
sesuai order,1
bahan bagus banget,1
kirim cepat packaging rapi produk sesuai pesan kualitas produk sesuai harga,1
enakkk dipakenyaa bahan bagus bahan adem model kini terawang warna cantik jahit rapi enak pakai,1
bahan adem enak pakai model kini jahit rapi bahan serap keringat terawang,1
bahan adem stretch worth to buy utk harga gin hitam lebih bagus banding putih,1
kaos enak pakai,1
ukur sesuai cuma tipis mgkn warna putih sesuai utk hrg segitu tq selller,1
cepet kirim bahan lumayan tebel nyerap keringet,1
kualitas bahan bagus nyaman pakai terawang,1
nyaman pakai kualitas bahan bagus bahan adem,1
kualitas bahan bagus nyaman pakai jahit rapi warna cantik ukur sesuai bahan lembut model celana cantik,1
kualitas bahan bagus nyaman pakai jahit rapi ukur sesuai warna cantik bahan lembut bahan adem terawang bahan serap keringat,1
paket sesuai harga,1
warna kurang sesuai gambar overall bagus,1
bahan adem tipis sekali terawang klo pakai sesuai harga bahan adem,1
jahit rapi warna cantik ukur sesuai moga tetep amanah sukses selalu mksh,1
bagus sesuai gambar mantapp,1
jahit rapi ukur sesuai model cantik warna cantik nyaman pakai bahan adem,1
jahit rapi warna cantik bahan lembut ukur sesuai nyaman pakai model cantik bahan adem,1
real pict kirim cepat emas rapi worth it hrga segitu next order,1
barang bagus kirim cepat,1
barang sesuai harga lumayan bagus,1
barang bagus,1
barang sesuai harga,1
kualitas sesuai harga respon seller tks,1
barang terima sesuai deskripsi repon cepat paking bagus terima kasih,1
packing rapi respon cepatt,1
mantap bgt,1
harga kualitas barang sesuai terima kasih seller sukses tokopedia,1
murah cepat sesuai,1
barang cepat terimakasih,1
order sempat khawatir pas sudut packing bubble wrap robek sptnya sempat banting kotak tp alhamdulillah warna biru fungsi baik walaupun tutup bagi bwhnya sempat lepas warna hitam hidup mati suara kurang nyaring stlh charge sempat sekal hidup mati alhamdulillah suara gede walaupun nyaring warna biru overall lumayan bagus sesuai harga terimakasih,1
lansung coba positive bos,1
dateng proses cepet thankyouu,1
barang sesuai gambar sipp,1
barang fungsi baik recommended seller,1
barang sesuai,1
thanks barang udh sampe cepet bgd tp maaf blm coba barang blm sempat foto oke thanks gan moga manfaat,1
barang bagus cepat sekali sampai cianjur seller,1
mantap kirim luarbiasa cepat barang oke,1
barang cepat datang respon jual bagus moga,1
fungsi baik,1
paking rapih kondisi barang datang mantap kualitas sesuai harga joss,1
fast respond packingnya bagus rapih barang kirim sesuai pesan terima kasih,1
bagus simple cuma kurang keras suara bagus,1
kirim cepat packing rapih aman kualitas suara standar banding harga,1
bagus mantab jernih,1
barang bagus banget asli harga sgni dpt quality wireless microphone kek gni the best,1
produk mantap packingnya bagus,1
pesan terima dlm ada baik cpt sampai dpt bonus kasih seller kurir,1
produk terima cek sesuai deskripsi gambar produk tes coba fungsi baik,1
kirim barang cepat sesuai spec barang,1
barang sesuai ingin thx toko dia,1
barang update bintang mau cek kondisi barang dulu,1
lumayan buat panas,1
barang sesuai thank you,1
bagus barang cocok latih sticking anak,1
bagus barang cepat,1
trima kasih szsdrum barang terus szsdrum,1
mantap barang,1
pantul bagus lumayan,1
barang terima cuman bagi ngelupas kayu tp terima kasih,1
safety packaging terima kasih banyak moga awet top seller,1
barang bagus packing rapih mantap biar bintang bicara,1
puas barang bagus masalah,1
produk bagus fungsi baik,1
positive product sesuai deskripsi,1
barang trima baik rapi suara oke thanks,1
barang kirim hari,0
sesuai ekspektasi suara mic tetap kecil ubah,0
kecewa belanja sini barang koperatif,0
jual calo jual barang orang chat jelas,0
cocok sama hp realme pro konek manual pake bahasa china sulit paham,0
nyalah parah,0
deskripsi produk jelas usb cocok hp samsung,0
pas pertama datang barang fungsi akhir sempat fungsi suara terima baik transaksi langsung klik selesai besok nyata error sekarang sisi jual masalah tanya jawab baik cuma produk error setlh transaksi klik selesai yakin bakal retur paksa ulas edit jadi bintang jadi balik pake model kabel,0
kurang komunikatif,0
barang coba pungsi baik conek iphone,0
baru dipake charger indikator udh nyala udh dipake gimana sampe sekarang tindak nyata urus garansi,0
barang rusak jual emang ngehek,0
produk gores rapi kotor pinggir kirim cepat smpe,0
barang bgus cman kurang puas pakingya rapi sama sekali sticknyapun cpot baik byar toko laris,0
kurang suka bau karet sangat sengat,0
barang sampai lama sekali respon jual lambat kecewa,0
qualitas jelek sekali bau cat pad gelombang,0
kirim sih cepat barang bruntusan gitu teman beli drum pad bahan karet malang alus kok beli malah bruntusan ekspetasi tadi bagus malah dapat jelek sesuai foto pajang jual,0
barang sesuai iklan bekas,0
barang sesuai gambar tawar,0
banyak gores bagi bawah kayu patah,0
maap kecewa terima beda sama gambar bagi alas bevel spt gambar,0
kata teman terjun dunia musik barang kurang muas mohon baik produk thx,0
kondisi drum pad rapih banyak lem belepotan,0
file cd kosong rekomendasi,0
respon sangat lama sekali no recomended,0
barang sesuai warna mesan hitam kasih warna brown kirim lama tp barang bagus,0
sangat recommended,0
pianika awal tuts nada bunyi lalu suara kecil hilang chat no respon padahal online,0
lama,0
pesan warna biru kirim warna buat anak cowok packing lelet jam kecewa,0
seller kurang komunikatif pesan warna biru kirim warna pink pemberitahuan belum beli kado jadi utk guna sendiri mohon depan baik,0
selang robek tas robel sudut,0
barang terima kondisi salah tuts,0
kirim uang gojek hilang dehhh,0
customer pesan same day delivery baru nyampe besok malam komplen cuci tangan mau tau really negative beli barang tokopedia,0
barang minggu baru nyampe jne pedati urusin baru barang evaluasi bos biar nggk gin cape ribet urusinnya dpt,0
charger hidup beri solusi pake,0
kecewa suara rekam kecil sekali,0
sayang sekali mau tukar rana tak fungsi mahal ongkir,0
build quality kurang,0
kualitas jelek suara mic max suara kecil,0
kecewa sama barang suara keluarin gede padahal paling maksimal,0
barang atur echo putar tetep effect tombol joga pencet pokok kecewa,0
produk tiru cacad ricord beli baik jangan beli produk kalo rugi lebih baik beli merk taffware taffstudio lama produksi casing sama tp kualitas jauh sekali dri buang buang duit clip on ricord suara suondcard gx product sangat gx jelas,0
noise banget suranyaa gabisa dipake,0
lubang microfonnya error bunyi nging terus jadi gabisa pakai,0
rekomended suara ancur nois kacau nyesel kualitas bagus kepake,0
pakai,0
sesuai harga kualitas sangat buruk pas colok komputer terus colokin headphone jack port headphone jack usb punya headset nyala kanan doang headset pas dicolokin hedphone jack biasa nyala kualitas mic sangat buruk bener bener jangan beli beli vention sound card kualitas lebih bagus lebih mahal sedikit sesuai foto liat lebih murah aduh ilang ribu,0
beli baru hari pake stik malah eror suka mencet sendiri kecewa dah,0
tiba tiba patah dasar baut patah ane lem moga pakai mo balikin rugi ongkir terima nasib,0
barang cacat ngisi baterai stick,0
hidup ngecharge biar hari batetai isi harap banyak sama alat stick anak anak pakai,0
charging awal dkrim tp indikator nyala dgnti charging baru tp seluruh ongkir beban k konsumen,0
respon baik packing baik perlu beli tahu kalau barang masalah kirim medan pas masalah waduh ngotot minta ampun coba pikir pakai logika mana firmware update no update hilang update heran kaga percaya sama costumer beli barang bayar ongkir medan akhir barang tetap baik tukar alas periksa sana masalah silah buat mau belanja teliti,0
nyata stick kirim pake dus kyk beli barang bekas sesuai deskripsi,0
beli jelek eror sama analog g balik kecewa,0
tulis isi cuma suruh cek kagak cek cape dweh,0
memorynya buka wktu sya trima segel kondisi busam aku coba kali blm pakai,0
seller lumayan responsif kualitas brg sesuai harga so so cek browser baca mb tp kalo dipake save game cuman baca mb semua game ngebaca mc sayang game game top mau ngebaca mc kaya god of war,0
mau order warna hitam kosong deskripsi produk minta cancel tetep hajar dr jual packing rapi experience buruk,0
pas terlalu longgar buat nintendo switch oyak oyak pouch,0
audio keluar gambar settingan ps ganti bukan rgb tetap keluar gambar,0
maaf barang fungsi sayang kalo d pake d tv resolusi fhd gambar tetep,0
beli packingnya benah cuma bubble doang lakban ada bolong belah,0
memorynya g diread sama pspnya padahal ganti sama memory,0
sesuai foto tulis photofast bahan tipis ringkih,0
barang terima cacat analog komplain tetap layan sendiri kirim kesana ribet ongkir kirim kali apa apa buka segel cek analog perlu masalah complain kirim balik sana terima kasih,0
gabisa dimainin ios versi atas maksimum ios versi gabisa dipake,0
dapet barang bagus analog kiri gabisa buat jalan serong kanan kiri mau retur ribet seller slow respon alhasil cuma jadi pajang nih stick edit minggu analog gabisa jalan sama sekali jual sama sekali responn nyesel,0
